Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ATR,RSI,MACD
2013-09-10 00:00:00-04:00,1377.5,1377.5,1357.5999755859375,1364.0999755859375,21,0.0,0.0,0.3991915580979318,0.45381702366156895,0.5266185182287533
2013-09-11 00:00:00-04:00,1365.800048828125,1365.800048828125,1356.699951171875,1363.9000244140625,60,0.0,0.0,0.38262086183869987,0.4529920749159118,0.5017349611625599
2013-09-12 00:00:00-04:00,1360.0,1360.0,1322.4000244140625,1330.4000244140625,120,0.0,0.0,0.40975548372475856,0.33083676658003663,0.44296495541726183
2013-09-13 00:00:00-04:00,1322.9000244140625,1323.0,1305.300048828125,1308.4000244140625,38,0.0,0.0,0.4134284933159398,0.26779983776745203,0.3824416236917812
2013-09-16 00:00:00-04:00,1328.4000244140625,1329.5999755859375,1310.800048828125,1317.9000244140625,107,0.0,0.0,0.4117207451962047,0.3124369179949258,0.36830475891272474
2013-09-17 00:00:00-04:00,1313.0,1313.0999755859375,1309.5,1309.5,24,0.0,0.0,0.3933363294706654,0.2879273030860674,0.3597372753513086
2013-09-18 00:00:00-04:00,1292.0999755859375,1347.699951171875,1292.0999755859375,1307.800048828125,29,0.0,0.0,0.4382103971220398,0.28287564763003464,0.36504002677177044
2013-09-19 00:00:00-04:00,1362.9000244140625,1373.0,1362.9000244140625,1369.4000244140625,35,0.0,0.0,0.49247820148898597,0.526621158095563,0.46726417048297264
2013-09-20 00:00:00-04:00,1347.5,1347.5,1330.699951171875,1332.5,2,0.0,0.0,0.5080912410359861,0.4123444718175973,0.48849550320252705
2013-09-23 00:00:00-04:00,1327.0999755859375,1327.800048828125,1317.5999755859375,1326.9000244140625,78,0.0,0.0,0.49135383153459833,0.3968621140245803,0.5016424685668255
2013-09-24 00:00:00-04:00,1321.199951171875,1324.9000244140625,1309.4000244140625,1316.0,61,0.0,0.0,0.47922416447018484,0.3667069689666316,0.5019781462108539
2013-09-25 00:00:00-04:00,1322.699951171875,1335.9000244140625,1322.699951171875,1335.9000244140625,51,0.0,0.0,0.4711106990629421,0.43587155928754756,0.5373347315628312
2013-09-26 00:00:00-04:00,1335.199951171875,1338.300048828125,1323.5999755859375,1323.5999755859375,13170,0.0,0.0,0.4567523405253234,0.39964698990245356,0.5483019314128613
2013-09-27 00:00:00-04:00,1321.5,1343.800048828125,1319.699951171875,1338.4000244140625,2990,0.0,0.0,0.4557561899681845,0.4502007807454746,0.5812329155030429
2013-09-30 00:00:00-04:00,1345.800048828125,1350.9000244140625,1322.0,1326.5,597,0.0,0.0,0.46113062655065734,0.4134963554412561,0.5892542804151185
2013-10-01 00:00:00-04:00,1328.0,1334.0,1284.5,1286.0,815,0.0,0.0,0.49315662418611694,0.3071720961723783,0.5416362375407933
2013-10-02 00:00:00-04:00,1288.5,1321.0,1280.0,1320.5999755859375,152,0.0,0.0,0.5117396334705584,0.4206542499673588,0.5661280693089362
2013-10-03 00:00:00-04:00,1312.0,1319.5,1302.5,1317.4000244140625,217,0.0,0.0,0.49894124686181657,0.4122102863043583,0.582205822647543
2013-10-04 00:00:00-04:00,1316.199951171875,1318.0999755859375,1305.699951171875,1309.699951171875,38,0.0,0.0,0.47957640334600393,0.39131221118073023,0.5860390538075375
2013-10-07 00:00:00-04:00,1313.800048828125,1325.4000244140625,1311.800048828125,1324.800048828125,84,0.0,0.0,0.46592575365605543,0.44120601170902735,0.6137658536895815
2013-10-08 00:00:00-04:00,1326.5,1330.0,1321.199951171875,1324.199951171875,57,0.0,0.0,0.44419454445731854,0.43936373281049407,0.6332643135569157
2013-10-09 00:00:00-04:00,1317.5999755859375,1319.0,1295.300048828125,1306.9000244140625,140,0.0,0.0,0.45039465265667256,0.38679098230552267,0.6233999781902435
2013-10-10 00:00:00-04:00,1303.4000244140625,1310.800048828125,1285.0,1296.5999755859375,89,0.0,0.0,0.45208364199771917,0.35720716430801164,0.6053943804036228
2013-10-11 00:00:00-04:00,1286.9000244140625,1291.5999755859375,1263.800048828125,1268.0,210,0.0,0.0,0.46283864311287637,0.28350801650909435,0.5578884148705504
2013-10-14 00:00:00-04:00,1275.800048828125,1285.800048828125,1273.9000244140625,1276.4000244140625,61,0.0,0.0,0.4531395599067964,0.31722584754803673,0.5459319546515847
2013-10-15 00:00:00-04:00,1270.5,1283.5999755859375,1254.0999755859375,1273.0,208,0.0,0.0,0.4594883078018942,0.3082631568398966,0.5407029981072164
2013-10-16 00:00:00-04:00,1282.800048828125,1284.0,1269.199951171875,1282.0,86,0.0,0.0,0.4460913282286458,0.34654504535820707,0.55739694121624
2013-10-17 00:00:00-04:00,1307.0,1322.699951171875,1307.0,1322.699951171875,72,0.0,0.0,0.4676423596818391,0.49299306100939533,0.6311481624864594
2013-10-18 00:00:00-04:00,1318.800048828125,1326.0,1312.5999755859375,1314.4000244140625,65,0.0,0.0,0.4518255529753425,0.46572433799911067,0.668769315218131
2013-10-21 00:00:00-04:00,1316.800048828125,1317.699951171875,1315.699951171875,1315.699951171875,23,0.0,0.0,0.42388312970365766,0.4701608697053057,0.6950249393870115
2013-10-22 00:00:00-04:00,1313.9000244140625,1342.5999755859375,1313.9000244140625,1342.5,55,0.0,0.0,0.431271636922539,0.5560247815439802,0.7480500656714804
2013-10-23 00:00:00-04:00,1331.9000244140625,1333.9000244140625,1331.9000244140625,1333.9000244140625,13,0.0,0.0,0.4143779492723451,0.523949856997834,0.7656644533835119
2013-10-24 00:00:00-04:00,1334.5,1350.199951171875,1334.5,1350.199951171875,18,0.0,0.0,0.4061715809762888,0.5734685290649089,0.7944358669685115
2013-10-25 00:00:00-04:00,1346.199951171875,1353.0,1346.199951171875,1352.4000244140625,23,0.0,0.0,0.38608372294747156,0.580041032346521,0.8087514142814624
2013-10-28 00:00:00-04:00,1351.4000244140625,1359.199951171875,1349.0,1352.0,23,0.0,0.0,0.3718927505929907,0.5782914459770505,0.8092497363794218
2013-10-29 00:00:00-04:00,1359.5999755859375,1359.699951171875,1345.199951171875,1345.199951171875,168,0.0,0.0,0.36435881184931074,0.5475439915486654,0.7917782005739681
2013-10-30 00:00:00-04:00,1340.800048828125,1355.800048828125,1335.5999755859375,1349.0,44,0.0,0.0,0.36484379917176946,0.5614302175863579,0.7783201068800569
2013-10-31 00:00:00-04:00,1334.0,1334.0,1321.699951171875,1323.5999755859375,62,0.0,0.0,0.3746121667778571,0.45156994772917103,0.7272128682311715
2013-11-01 00:00:00-04:00,1325.699951171875,1325.699951171875,1308.0,1313.0999755859375,21,0.0,0.0,0.3710836063732306,0.41187988235372625,0.6756652168528574
2013-11-04 00:00:00-05:00,1314.5999755859375,1320.5,1312.0999755859375,1314.5999755859375,39,0.0,0.0,0.35560184342076095,0.4185874875276813,0.6431128260781985
2013-11-05 00:00:00-05:00,1313.300048828125,1317.5,1306.9000244140625,1308.0,98,0.0,0.0,0.34411314102069407,0.39239243086359865,0.6129076992882383
2013-11-06 00:00:00-05:00,1313.5,1318.5999755859375,1312.5,1317.699951171875,11,0.0,0.0,0.333445060220632,0.43894768654144584,0.6084396659871204
2013-11-07 00:00:00-05:00,1323.5999755859375,1323.5999755859375,1298.0,1308.4000244140625,129,0.0,0.0,0.3432250153531954,0.39986226900663807,0.5940170944707948
2013-11-08 00:00:00-05:00,1308.0,1308.0999755859375,1281.300048828125,1284.5,22,0.0,0.0,0.35427500527812344,0.31213364320664005,0.5539328553997996
2013-11-11 00:00:00-05:00,1281.5999755859375,1281.800048828125,1281.0,1281.0,5,0.0,0.0,0.33356305479586906,0.30047421898445786,0.5283754357150774
2013-11-12 00:00:00-05:00,1282.300048828125,1282.300048828125,1271.0999755859375,1271.0999755859375,3,0.0,0.0,0.32443612095400104,0.2678481039599088,0.5046197105531869
2013-11-13 00:00:00-05:00,1274.0,1280.5,1268.300048828125,1268.300048828125,17,0.0,0.0,0.3172733527634033,0.25869069682952217,0.4933941079285882
2013-11-14 00:00:00-05:00,1280.199951171875,1293.300048828125,1278.0999755859375,1286.199951171875,29,0.0,0.0,0.3274210206918143,0.36070131638355607,0.5196746330320444
2013-11-15 00:00:00-05:00,1287.699951171875,1288.5,1281.5,1287.300048828125,16,0.0,0.0,0.3132206190033364,0.3666527034382078,0.5450223943644572
2013-11-18 00:00:00-05:00,1284.699951171875,1284.800048828125,1272.199951171875,1272.199951171875,10,0.0,0.0,0.3106651161724811,0.30792293303534624,0.5461683068980875
2013-11-19 00:00:00-05:00,1274.199951171875,1275.199951171875,1271.0,1273.4000244140625,10,0.0,0.0,0.2939867750945941,0.31509667406605496,0.5549198216417887
2013-11-20 00:00:00-05:00,1269.0,1269.0,1241.9000244140625,1257.9000244140625,120,0.0,0.0,0.3143283830691987,0.2583094780076057,0.5449745459665828
2013-11-21 00:00:00-05:00,1245.699951171875,1247.0999755859375,1236.5,1243.5,90,0.0,0.0,0.3199617907781457,0.21218091174592918,0.5255643715874488
2013-11-22 00:00:00-05:00,1243.199951171875,1247.0,1241.4000244140625,1244.0,77,0.0,0.0,0.3044567963702491,0.2155367518531927,0.5221771092366533
2013-11-25 00:00:00-05:00,1231.0999755859375,1241.0999755859375,1229.0,1241.0999755859375,19,0.0,0.0,0.30239591250499515,0.20594697964980782,0.5245466217975823
2013-11-26 00:00:00-05:00,1243.0,1243.0,1241.4000244140625,1241.4000244140625,178417,0.0,0.0,0.28328980033040646,0.2082419098645687,0.5350951893585776
2013-11-27 00:00:00-05:00,1241.5999755859375,1254.800048828125,1235.5,1237.800048828125,82331,0.0,0.0,0.2883842374820507,0.19509752614399228,0.5450299341327371
2013-11-29 00:00:00-05:00,1237.800048828125,1254.5,1233.699951171875,1250.5999755859375,9203,0.0,0.0,0.2950833892818396,0.2950621044215435,0.5770351430213483
2013-12-02 00:00:00-05:00,1251.4000244140625,1251.5,1217.800048828125,1222.300048828125,4979,0.0,0.0,0.318233888013153,0.19158613308140676,0.564261948708043
2013-12-03 00:00:00-05:00,1219.199951171875,1225.699951171875,1215.5999755859375,1221.699951171875,1932,0.0,0.0,0.3087581242796851,0.18969550375853916,0.5627139445525532
2013-12-04 00:00:00-05:00,1225.0999755859375,1250.4000244140625,1212.9000244140625,1248.199951171875,1823,0.0,0.0,0.335919047948403,0.3612474988039182,0.6060754704729251
2013-12-05 00:00:00-05:00,1240.0,1241.5,1218.5999755859375,1233.199951171875,446,0.0,0.0,0.3507718977148246,0.3040341121020859,0.6177565778553826
2013-12-06 00:00:00-05:00,1228.699951171875,1242.0,1213.0,1230.300048828125,1032,0.0,0.0,0.3637764204754044,0.2934829328123888,0.6258087280856536
2013-12-09 00:00:00-05:00,1230.199951171875,1243.199951171875,1229.0,1235.300048828125,352,0.0,0.0,0.356428434911913,0.3243706989987432,0.6421540474119869
2013-12-10 00:00:00-05:00,1239.0,1267.0,1239.0,1262.4000244140625,882,0.0,0.0,0.3725723406481575,0.4686176417542554,0.693509556430892
2013-12-11 00:00:00-05:00,1261.9000244140625,1261.9000244140625,1252.0999755859375,1258.5,147,0.0,0.0,0.35947783539467537,0.45056178942726655,0.7209405907848995
2013-12-12 00:00:00-05:00,1253.5,1255.4000244140625,1225.9000244140625,1226.0,609,0.0,0.0,0.37658512066145877,0.32234990302256655,0.6920320601641301
2013-12-13 00:00:00-05:00,1226.699951171875,1239.0,1222.199951171875,1235.699951171875,446,0.0,0.0,0.37173460133401953,0.37058354489435513,0.687790103843589
2013-12-16 00:00:00-05:00,1238.4000244140625,1250.5999755859375,1228.9000244140625,1245.5,242,0.0,0.0,0.3736611893612234,0.4171885753324471,0.6992497764098897
2013-12-17 00:00:00-05:00,1237.0,1240.4000244140625,1231.199951171875,1231.199951171875,22,0.0,0.0,0.36573851724264983,0.3626735347063311,0.6863414127812173
2013-12-18 00:00:00-05:00,1231.5,1245.0999755859375,1217.0,1236.0999755859375,114,0.0,0.0,0.3764928019005059,0.3869233423872916,0.6853781982086588
2013-12-19 00:00:00-05:00,1226.5999755859375,1226.5999755859375,1188.699951171875,1195.0,124,0.0,0.0,0.41180834625804547,0.25476499137851794,0.627967817562641
2013-12-20 00:00:00-05:00,1190.9000244140625,1207.800048828125,1190.9000244140625,1205.0999755859375,204,0.0,0.0,0.4045730904051457,0.3036900386857264,0.6092929810170348
2013-12-23 00:00:00-05:00,1205.199951171875,1205.199951171875,1195.9000244140625,1198.4000244140625,123,0.0,0.0,0.3878802550958091,0.2839740352370504,0.5926081615730159
2013-12-24 00:00:00-05:00,1199.800048828125,1205.5999755859375,1197.699951171875,1205.0999755859375,184,0.0,0.0,0.370542530514925,0.3177333731745171,0.5967474162323534
2013-12-26 00:00:00-05:00,1207.0999755859375,1215.9000244140625,1207.0999755859375,1214.0999755859375,140,0.0,0.0,0.35824921270490406,0.3622534495567749,0.6170026219401318
2013-12-27 00:00:00-05:00,1213.4000244140625,1218.5,1212.9000244140625,1216.0999755859375,278,0.0,0.0,0.34000940244509614,0.3722262251781414,0.6366189346892405
2013-12-30 00:00:00-05:00,1215.0,1215.0,1194.4000244140625,1203.0999755859375,351,0.0,0.0,0.34420207610722303,0.32413124348114625,0.6339757183390718
2013-12-31 00:00:00-05:00,1196.4000244140625,1212.4000244140625,1182.0,1201.9000244140625,124,0.0,0.0,0.35951326669588374,0.31976545798203587,0.6339057032904402
2014-01-02 00:00:00-05:00,1204.300048828125,1227.300048828125,1204.300048828125,1225.0,209,0.0,0.0,0.367168790760195,0.4386989379949032,0.6691946106038441
2014-01-03 00:00:00-05:00,1221.699951171875,1239.0,1221.699951171875,1238.4000244140625,142,0.0,0.0,0.3636470674310763,0.49746117338587953,0.7112498820042598
2014-01-06 00:00:00-05:00,1232.800048828125,1247.0,1221.9000244140625,1237.800048828125,127,0.0,0.0,0.3706135353289491,0.4946438369948242,0.7357291854906397
2014-01-07 00:00:00-05:00,1239.300048828125,1242.4000244140625,1226.300048828125,1229.4000244140625,73,0.0,0.0,0.3652707802802584,0.4546576533900326,0.7368492694179201
2014-01-08 00:00:00-05:00,1227.5,1227.5,1218.5999755859375,1225.300048828125,189,0.0,0.0,0.3533540160584279,0.43535431580039446,0.7290079730522993
2014-01-09 00:00:00-05:00,1225.800048828125,1229.300048828125,1225.800048828125,1229.300048828125,7,0.0,0.0,0.3333640515258106,0.45641585375624033,0.7269933319080357
2014-01-10 00:00:00-05:00,1235.0,1246.800048828125,1234.0,1246.699951171875,58,0.0,0.0,0.33251936874773913,0.5408968582948332,0.7471321693382732
2014-01-13 00:00:00-05:00,1250.5999755859375,1252.699951171875,1245.5,1250.9000244140625,46,0.0,0.0,0.31821721566100075,0.5596778923234316,0.7615175147776789
2014-01-14 00:00:00-05:00,1251.0,1251.300048828125,1242.0,1245.199951171875,37,0.0,0.0,0.3076928173244266,0.526554181275225,0.7575081697923701
2014-01-15 00:00:00-05:00,1243.0999755859375,1243.199951171875,1238.0999755859375,1238.0999755859375,68,0.0,0.0,0.29503278117934345,0.48624302309107487,0.7399566779807456
2014-01-16 00:00:00-05:00,1239.300048828125,1242.800048828125,1239.0,1240.0,48,0.0,0.0,0.2801273966688058,0.49654940487306165,0.7270944380113676
2014-01-17 00:00:00-05:00,1239.699951171875,1254.300048828125,1239.699951171875,1251.699951171875,101,0.0,0.0,0.27927949442790106,0.557743905042173,0.7312427136694762
2014-01-21 00:00:00-05:00,1256.4000244140625,1257.5,1240.0,1242.300048828125,224,0.0,0.0,0.2822979942996803,0.5001401387087714,0.716319461646604
2014-01-22 00:00:00-05:00,1241.699951171875,1242.0,1239.0,1239.0,58,0.0,0.0,0.26646484256729486,0.48049167801374737,0.6985090666406962
2014-01-23 00:00:00-05:00,1235.199951171875,1264.199951171875,1235.199951171875,1262.5999755859375,40,0.0,0.0,0.2854912978384126,0.5985076299179558,0.717028064683428
2014-01-24 00:00:00-05:00,1258.300048828125,1269.4000244140625,1258.300048828125,1264.5,38,0.0,0.0,0.27966669255674365,0.606863297629729,0.7270300730876261
2014-01-27 00:00:00-05:00,1259.800048828125,1264.4000244140625,1254.4000244140625,1263.5999755859375,92,0.0,0.0,0.2729457284987335,0.6006476161866002,0.7270719840269149
2014-01-28 00:00:00-05:00,1257.9000244140625,1258.4000244140625,1251.0,1251.0,20,0.0,0.0,0.26998583832887524,0.516977745207348,0.7044140152543942
2014-01-29 00:00:00-05:00,1262.199951171875,1262.199951171875,1262.199951171875,1262.199951171875,137028,0.0,0.0,0.265399974029326,0.5742375183266516,0.7016034485148752
2014-01-30 00:00:00-05:00,1267.0,1267.699951171875,1237.5,1242.199951171875,45276,0.0,0.0,0.286077309669636,0.4578258252280364,0.6679080657634792
2014-01-31 00:00:00-05:00,1243.5999755859375,1254.5,1238.4000244140625,1240.0999755859375,5820,0.0,0.0,0.2867728564537534,0.44674396564676006,0.6413998575474589
2014-02-03 00:00:00-05:00,1242.4000244140625,1266.300048828125,1241.199951171875,1260.4000244140625,2914,0.0,0.0,0.30067410979751463,0.5502985880521866,0.6518734052885642
2014-02-04 00:00:00-05:00,1258.4000244140625,1260.699951171875,1247.800048828125,1251.699951171875,1745,0.0,0.0,0.2961272454434874,0.5017746722847007,0.6446729972851413
2014-02-05 00:00:00-05:00,1254.0,1273.699951171875,1253.0999755859375,1257.300048828125,1616,0.0,0.0,0.3038481435767968,0.5293013961123603,0.6466058124932298
2014-02-06 00:00:00-05:00,1258.0,1267.0,1253.5,1257.5999755859375,274,0.0,0.0,0.299862131894956,0.5308200025473903,0.6467762861942618
2014-02-07 00:00:00-05:00,1258.300048828125,1271.4000244140625,1257.9000244140625,1263.300048828125,436,0.0,0.0,0.2965546200185999,0.5603916866453129,0.6533044180774845
2014-02-10 00:00:00-05:00,1269.5999755859375,1277.300048828125,1265.699951171875,1274.800048828125,742,0.0,0.0,0.2937457753105748,0.6160670669152469,0.6714865940116521
2014-02-11 00:00:00-05:00,1274.0,1292.0,1273.800048828125,1290.0999755859375,562,0.0,0.0,0.29664958673041303,0.6801536105202072,0.701213169249856
2014-02-12 00:00:00-05:00,1290.5,1296.199951171875,1285.5,1295.300048828125,140,0.0,0.0,0.28950296796823805,0.7000511523302319,0.7224429820068987
2014-02-13 00:00:00-05:00,1293.300048828125,1303.5,1287.5,1300.4000244140625,877,0.0,0.0,0.28982261671387394,0.7193821844595518,0.7368960671362799
2014-02-14 00:00:00-05:00,1301.699951171875,1320.699951171875,1301.699951171875,1319.0,308,0.0,0.0,0.29576266592926453,0.782046661189815,0.7648562220571323
2014-02-18 00:00:00-05:00,1322.9000244140625,1330.5999755859375,1313.9000244140625,1324.699951171875,373,0.0,0.0,0.29655381071736286,0.7990665050090566,0.781609351950418
2014-02-19 00:00:00-05:00,1318.300048828125,1321.5999755859375,1309.0999755859375,1320.5999755859375,193,0.0,0.0,0.29584483499269815,0.7651377500270262,0.7765188586992589
2014-02-20 00:00:00-05:00,1310.699951171875,1323.5,1309.5999755859375,1317.0999755859375,116,0.0,0.0,0.2929554810550846,0.7358581241239379,0.7585146229894414
2014-02-21 00:00:00-05:00,1320.0,1328.300048828125,1317.4000244140625,1323.9000244140625,171,0.0,0.0,0.2867290881947012,0.7609591179531169,0.7473800334784109
2014-02-24 00:00:00-05:00,1324.300048828125,1339.0,1321.4000244140625,1338.300048828125,93,0.0,0.0,0.2893466823860046,0.8086008867683351,0.7514312081978674
2014-02-25 00:00:00-05:00,1336.4000244140625,1343.9000244140625,1333.0999755859375,1343.0,290,0.0,0.0,0.2828530680137637,0.8228114956004586,0.7510545325346382
2014-02-26 00:00:00-05:00,1341.199951171875,1342.0,1325.5999755859375,1328.199951171875,485,0.0,0.0,0.28548510446939995,0.698558859515222,0.7205825849565073
2014-02-27 00:00:00-05:00,1329.300048828125,1335.0,1324.5999755859375,1331.5999755859375,369,0.0,0.0,0.27874232424583906,0.7118952565825208,0.6979202597266351
2014-02-28 00:00:00-05:00,1329.800048828125,1332.5999755859375,1321.0999755859375,1321.4000244140625,239,0.0,0.0,0.27392478135186005,0.6327785139961813,0.6623142691491379
2014-03-03 00:00:00-05:00,1335.9000244140625,1354.0999755859375,1332.9000244140625,1350.0999755859375,232,0.0,0.0,0.297274207210283,0.7414909246009838,0.6744113487164536
2014-03-04 00:00:00-05:00,1350.4000244140625,1350.4000244140625,1332.199951171875,1337.800048828125,80,0.0,0.0,0.2999261479854657,0.6582666142786048,0.6587565366078233
2014-03-05 00:00:00-05:00,1334.800048828125,1341.0,1334.800048828125,1340.199951171875,32,0.0,0.0,0.2866396800852864,0.6672883555341811,0.6468843030723567
2014-03-06 00:00:00-05:00,1338.0,1351.699951171875,1333.300048828125,1351.699951171875,59,0.0,0.0,0.29031348605552215,0.7092061393745488,0.6506135214677342
2014-03-07 00:00:00-05:00,1349.5,1352.699951171875,1329.199951171875,1338.0999755859375,97,0.0,0.0,0.30041825573266256,0.6187700524976957,0.6290397033802625
2014-03-10 00:00:00-04:00,1336.0,1344.699951171875,1330.5,1341.4000244140625,97,0.0,0.0,0.2975958533650813,0.6322596709959298,0.616216291661421
2014-03-11 00:00:00-04:00,1340.0,1352.4000244140625,1338.0999755859375,1346.5,53,0.0,0.0,0.2951064195319465,0.6533028190514736,0.6120917200402892
2014-03-12 00:00:00-04:00,1349.0999755859375,1370.5,1348.699951171875,1370.300048828125,58,0.0,0.0,0.30552503782328677,0.7382047532790456,0.6396525061765385
2014-03-13 00:00:00-04:00,1366.800048828125,1374.5,1366.5,1372.199951171875,23,0.0,0.0,0.2942010369218785,0.7442181887055925,0.6552099140437196
2014-03-14 00:00:00-04:00,1376.0999755859375,1386.5999755859375,1371.0999755859375,1379.0,91,0.0,0.0,0.29352890830830985,0.7659081142268268,0.6691860282694976
2014-03-17 00:00:00-04:00,1386.0999755859375,1391.4000244140625,1372.199951171875,1372.9000244140625,29,0.0,0.0,0.29776077244437965,0.7190513996097819,0.6634491418226505
2014-03-18 00:00:00-04:00,1359.300048828125,1361.800048828125,1353.4000244140625,1359.0,35,0.0,0.0,0.30208398505075984,0.620786834271354,0.6347623085312842
2014-03-19 00:00:00-04:00,1357.0999755859375,1358.0,1332.699951171875,1341.4000244140625,57,0.0,0.0,0.3150227945118877,0.515475276114137,0.5880580170516194
2014-03-20 00:00:00-04:00,1333.699951171875,1333.699951171875,1325.800048828125,1330.5,72,0.0,0.0,0.31299460565904264,0.45859472751088803,0.5419188224098118
2014-03-21 00:00:00-04:00,1339.0999755859375,1339.0999755859375,1335.800048828125,1336.0,3,0.0,0.0,0.30192447336332046,0.48682390762716854,0.5215357647703444
2014-03-24 00:00:00-04:00,1333.0,1333.0,1310.5,1311.199951171875,103,0.0,0.0,0.31382469082568193,0.37062142438488155,0.47655245408267555
2014-03-25 00:00:00-04:00,1315.5,1315.5,1307.5,1311.4000244140625,46,0.0,0.0,0.3019078575669597,0.371741837397727,0.4535815443462447
2014-03-26 00:00:00-04:00,1315.199951171875,1315.199951171875,1303.4000244140625,1303.4000244140625,4,0.0,0.0,0.29582925820150174,0.3373559264193898,0.4346397035950447
2014-03-27 00:00:00-04:00,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,185016,0.0,0.0,0.2861165905180802,0.30175258910097186,0.4187008584480825
2014-03-28 00:00:00-04:00,1292.199951171875,1299.4000244140625,1285.9000244140625,1293.800048828125,65486,0.0,0.0,0.2833971183404334,0.29806033455916436,0.4168031755488695
2014-03-31 00:00:00-04:00,1294.300048828125,1298.800048828125,1282.4000244140625,1283.4000244140625,4121,0.0,0.0,0.2846778920477042,0.2560422877890142,0.4111123892130341
2014-04-01 00:00:00-04:00,1285.0999755859375,1287.9000244140625,1277.300048828125,1279.5999755859375,884,0.0,0.0,0.27825518617428424,0.2412793885561471,0.4130167351823175
2014-04-02 00:00:00-04:00,1280.199951171875,1294.0999755859375,1280.199951171875,1290.5,1099,0.0,0.0,0.2774096448890833,0.32059796028685317,0.4404984391877377
2014-04-03 00:00:00-04:00,1290.800048828125,1293.5,1282.699951171875,1284.4000244140625,775,0.0,0.0,0.2717686760523368,0.29353179867810764,0.4594101820999654
2014-04-04 00:00:00-04:00,1285.5,1306.0999755859375,1284.4000244140625,1303.199951171875,976,0.0,0.0,0.2808356873139465,0.4160185584854512,0.5069322361466377
2014-04-07 00:00:00-04:00,1301.4000244140625,1304.0,1296.300048828125,1298.0,361,0.0,0.0,0.2708814267635663,0.3901062721887247,0.5368641995669565
2014-04-08 00:00:00-04:00,1296.5999755859375,1314.0999755859375,1296.5999755859375,1308.699951171875,264,0.0,0.0,0.2744997886113694,0.4535461946752112,0.5765023174959478
2014-04-09 00:00:00-04:00,1309.5,1313.5999755859375,1301.0999755859375,1305.5,191,0.0,0.0,0.2712976859877415,0.4360332693732996,0.6009798825075086
2014-04-10 00:00:00-04:00,1311.800048828125,1323.800048828125,1311.199951171875,1320.0999755859375,127,0.0,0.0,0.27593630072454417,0.51783046365857,0.6394643231740454
2014-04-11 00:00:00-04:00,1319.0,1322.800048828125,1316.300048828125,1318.699951171875,76,0.0,0.0,0.2647571780283554,0.5092931541331687,0.6624848592641847
2014-04-14 00:00:00-04:00,1320.0999755859375,1330.0,1320.0999755859375,1327.199951171875,328,0.0,0.0,0.2606761578298911,0.5550358309495736,0.6882895100329892
2014-04-15 00:00:00-04:00,1322.699951171875,1322.699951171875,1291.5,1300.0,238,0.0,0.0,0.28890911997212176,0.40333584076788126,0.6647965536992356
2014-04-16 00:00:00-04:00,1302.699951171875,1303.5,1295.0,1303.0999755859375,177,0.0,0.0,0.27942817135116976,0.4210422019493283,0.6536392198085219
2014-04-17 00:00:00-04:00,1300.0999755859375,1303.0,1292.5,1293.4000244140625,124,0.0,0.0,0.2733804455275023,0.37385913727101167,0.6329836930122823
2014-04-21 00:00:00-04:00,1290.0,1299.199951171875,1283.800048828125,1288.0,100,0.0,0.0,0.2740641336481984,0.34870470720274094,0.6134326835603026
2014-04-22 00:00:00-04:00,1289.199951171875,1291.5999755859375,1276.0,1280.5999755859375,100,0.0,0.0,0.274961563428474,0.31517757857164724,0.5928711287557366
2014-04-23 00:00:00-04:00,1284.300048828125,1287.699951171875,1282.4000244140625,1284.199951171875,176,0.0,0.0,0.2646394739902446,0.34025939420350415,0.588123372712731
2014-04-24 00:00:00-04:00,1284.5999755859375,1297.9000244140625,1272.4000244140625,1290.5,522,0.0,0.0,0.27920290569354006,0.38373639175792074,0.5973921761627877
2014-04-25 00:00:00-04:00,1293.800048828125,1304.5999755859375,1293.800048828125,1300.699951171875,274,0.0,0.0,0.2777646773116005,0.44955097633450847,0.6204611013933354
2014-04-28 00:00:00-04:00,1305.4000244140625,1305.4000244140625,1293.0,1298.9000244140625,388,0.0,0.0,0.2741981601922319,0.43887223333733116,0.6343420245906538
2014-04-29 00:00:00-04:00,1295.5,1300.5,1289.0999755859375,1296.0,904,0.0,0.0,0.2695739922849292,0.42111624257561137,0.6402105295887319
2014-04-30 00:00:00-04:00,1296.0,1296.5,1286.5999755859375,1295.5999755859375,181,0.0,0.0,0.26331151906917166,0.4185584708590222,0.6442087469015657
2014-05-01 00:00:00-04:00,1288.699951171875,1288.699951171875,1278.0,1283.0999755859375,25,0.0,0.0,0.26760179676944146,0.34280481650586964,0.6300036622702124
2014-05-02 00:00:00-04:00,1276.699951171875,1302.699951171875,1276.699951171875,1302.5999755859375,90,0.0,0.0,0.28260983499388165,0.4780652231460512,0.6495764332520293
2014-05-05 00:00:00-04:00,1305.5999755859375,1314.199951171875,1305.5,1309.0,31,0.0,0.0,0.27764724949219516,0.5158656180772461,0.6710723141587668
2014-05-06 00:00:00-04:00,1309.4000244140625,1309.4000244140625,1306.9000244140625,1308.300048828125,14,0.0,0.0,0.26109630812676093,0.5110809072817679,0.6827064165552807
2014-05-07 00:00:00-04:00,1310.300048828125,1312.0,1288.0,1288.5999755859375,21,0.0,0.0,0.2739442200899002,0.39038773450542863,0.6610595889410062
